date,cpi_index,infl_mom_pct,infl_yoy_pct,fx_usd_avg,fx_mom_pct
2025-02-01,168.482637066276,-0.0800640512410688,0.8448810802618167,39.8385,0.21129683432064
2025-03-01,168.61763917931,0.0801282051282825,0.8402529823429372,39.7345,-0.2610540055474009
2025-04-01,169.157647631445,0.3202562049636759,0.8954681351874161,39.596363636363634,-0.3476484255152678
2025-05-01,169.427651857513,0.1596169193936125,0.952320645291449,39.625238095238096,0.0729219964227922
2025-06-01,169.562653970547,0.079681274900456,0.6071951012225574,39.563,-0.1570668044656442
2025-07-01,171.452683553021,1.1146496815285234,1.3299309285085492,39.77434782608695,0.5342057631801067
2025-08-01,172.80270468336,0.7874015748033036,1.4170041661478503,39.887142857142855,0.2835873803615829
2025-09-01,173.342713135495,0.3124999999997158,1.5101579230681894,39.82714285714286,-0.1504244117330966
2025-10-01,173.747719474597,0.23364485981332,1.797813373635382,39.94782608695652,0.303017543202988
2025-11-01,174.422730039766,0.3885003885001792,3.265806879075384,39.70105263157895,-0.6177393854684299
2025-12-01,175.772751170105,0.7739938080496778,4.032829187659437,39.73,0.0729133524233649
